antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Question Complexity=High'})",0.4166666666666667,0.09555555555555556,0.056666666666666664,0.13599999999999998,1.423255813953488,1.0,0.016851851851851847,1.0468106995884774,0.5098039215686274,0.12439024390243901,0.044717444717444696,0.3645116279069767
frozenset({'Question Intent=Determine implementation approach'}),"frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Risk, compliance and identity control'})",0.24444444444444444,0.1711111111111111,0.056666666666666664,0.2318181818181818,1.3547815820543094,1.0,0.014839506172839509,1.079026955950033,0.3465974625144176,0.15789473684210523,0.07323909334633195,0.28149350649350646
frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'}),"frozenset({'Question Intent=Determine implementation approach', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.45666666666666667,0.10888888888888888,0.056666666666666664,0.1240875912408759,1.1395799195590643,1.0,0.00694074074074074,1.0173518518518518,0.22543004932034164,0.111353711790393,0.0170559003949979,0.322247877253091
frozenset({'Question Complexity=High'}),"frozenset({'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Risk, compliance and identity control'})",0.7666666666666667,0.056666666666666664,0.056666666666666664,0.07391304347826086,1.3043478260869563,1.0,0.013222222222222219,1.018622848200313,1.0,0.07391304347826086,0.018282378245506214,0.5369565217391304
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Complexity=High'}),0.05555555555555555,0.7666666666666667,0.05555555555555555,1.0,1.3043478260869565,1.0,0.01296296296296296,inf,0.24705882352941175,0.07246376811594202,1.0,0.536231884057971
"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),0.16555555555555557,0.2111111111111111,0.05555555555555555,0.3355704697986577,1.5895443306252206,1.0,0.020604938271604936,1.187317620650954,0.44447403462050594,0.17301038062283736,0.1577653842518196,0.29936418226774986
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})","frozenset({'Business Capability=Risk, compliance and identity control'})",0.08,0.4166666666666667,0.05555555555555555,0.6944444444444444,1.6666666666666665,1.0,0.02222222222222222,1.9090909090909087,0.43478260869565216,0.12594458438287154,0.47619047619047616,0.41388888888888886
"frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Intent=Request presales guidance'}),0.12111111111111111,0.40444444444444444,0.05555555555555555,0.4587155963302752,1.1341869140034277,1.0,0.006572839506172837,1.1002636534839925,0.134614412136536,0.1182033096926714,0.09112693413665612,0.2980391168464563
"frozenset({'Question Intent=Request presales guidance', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",0.16555555555555557,0.20222222222222222,0.05555555555555555,0.3355704697986577,1.6594144110922633,1.0,0.022076543209876537,1.200695847362514,0.4762183754993341,0.17793594306049823,0.16714961395374917,0.30514787226196616
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})","frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.08333333333333333,0.4166666666666667,0.05555555555555555,0.6666666666666666,1.5999999999999999,1.0,0.02083333333333333,1.7499999999999996,0.409090909090909,0.125,0.42857142857142855,0.39999999999999997
"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.3,0.12111111111111111,0.05555555555555555,0.18518518518518517,1.5290519877675839,1.0,0.019222222222222217,1.0786363636363634,0.4942857142857142,0.1519756838905775,0.07290349768225873,0.3219503907577302
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High'})",0.12111111111111111,0.3,0.05555555555555555,0.4587155963302752,1.529051987767584,1.0,0.019222222222222217,1.2932203389830506,0.39367888748419716,0.1519756838905775,0.22673656618610746,0.3219503907577302
"frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.4166666666666667,0.08333333333333333,0.05555555555555555,0.13333333333333333,1.6,1.0,0.02083333333333333,1.0576923076923077,0.6428571428571429,0.125,0.05454545454545455,0.39999999999999997
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})","frozenset({'Question Intent=Request presales guidance', 'Business Capability=Risk, compliance and identity control'})",0.20222222222222222,0.16555555555555557,0.05555555555555555,0.2747252747252747,1.659414411092263,1.0,0.022076543209876537,1.1505218855218853,0.4981058495821726,0.17793594306049823,0.13082922403827857,0.30514787226196616
frozenset({'Question Intent=Request presales guidance'}),"frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.40444444444444444,0.12111111111111111,0.05555555555555555,0.13736263736263735,1.1341869140034275,1.0,0.006572839506172837,1.018839348903043,0.19865671641791038,0.1182033096926714,0.01849099067809559,0.2980391168464563
"frozenset({'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",0.4166666666666667,0.08,0.05555555555555555,0.13333333333333333,1.6666666666666665,1.0,0.02222222222222222,1.0615384615384615,0.6857142857142858,0.12594458438287154,0.05797101449275362,0.41388888888888886
frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.2111111111111111,0.16555555555555557,0.05555555555555555,0.2631578947368421,1.5895443306252206,1.0,0.020604938271604936,1.1324603174603174,0.47014084507042253,0.17301038062283736,0.1169668512159226,0.29936418226774986
frozenset({'Question Complexity=High'}),"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.7666666666666667,0.05555555555555555,0.05555555555555555,0.07246376811594202,1.3043478260869563,1.0,0.01296296296296296,1.0182291666666665,1.0000000000000002,0.07246376811594202,0.01790281329923273,0.536231884057971
"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Complexity=High'}),0.05555555555555555,0.7666666666666667,0.05555555555555555,1.0,1.3043478260869565,1.0,0.01296296296296296,inf,0.24705882352941175,0.07246376811594202,1.0,0.536231884057971
"frozenset({'Question Complexity=High', 'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Intent=Determine implementation approach'}),0.1922222222222222,0.24444444444444444,0.05555555555555555,0.28901734104046245,1.182343667892801,1.0,0.008567901234567903,1.0626919602529359,0.1909215955983494,0.1457725947521866,0.058993539612376786,0.25814503415659484
"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Question Complexity=High'})","frozenset({'Business Capability=Risk, compliance and identity control'})",0.07222222222222222,0.4166666666666667,0.05555555555555555,0.7692307692307693,1.8461538461538463,1.0,0.02546296296296296,2.527777777777778,0.4940119760479042,0.1282051282051282,0.6043956043956045,0.4512820512820513
"frozenset({'Question Intent=Determine implementation approach', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Presales Category=Security & Compliance'}),0.10888888888888888,0.24666666666666667,0.05555555555555555,0.5102040816326531,2.0683949255377825,1.0,0.028696296296296293,1.5380555555555555,0.5796508728179551,0.18518518518518515,0.34982842694599964,0.36771465342893916
"frozenset({'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Determine implementation approach', 'Question Complexity=High'})",0.1922222222222222,0.1922222222222222,0.05555555555555555,0.28901734104046245,1.5035584215977815,1.0,0.018606172839506177,1.1361427280939476,0.414607977991747,0.16891891891891891,0.1198288953733373,0.28901734104046245
"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance'})","frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.07222222222222222,0.4166666666666667,0.05555555555555555,0.7692307692307693,1.8461538461538463,1.0,0.02546296296296296,2.527777777777778,0.4940119760479042,0.1282051282051282,0.6043956043956045,0.4512820512820513
"frozenset({'Presales Category=Security & Compliance', 'Question Complexity=High'})","frozenset({'Question Intent=Determine implementation approach', 'Business Capability=Risk, compliance and identity control'})",0.24666666666666667,0.10888888888888888,0.05555555555555555,0.2252252252252252,2.0683949255377825,1.0,0.028696296296296293,1.1501550387596897,0.6856637168141593,0.18518518518518515,0.13055199838242232,0.36771465342893916
"frozenset({'Question Intent=Determine implementation approach', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Presales Category=Security & Compliance', 'Question Complexity=High'})",0.10888888888888888,0.24666666666666667,0.05555555555555555,0.5102040816326531,2.0683949255377825,1.0,0.028696296296296293,1.5380555555555555,0.5796508728179551,0.18518518518518515,0.34982842694599964,0.36771465342893916
"frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance'})",0.4166666666666667,0.07222222222222222,0.05555555555555555,0.13333333333333333,1.8461538461538463,1.0,0.02546296296296296,1.0705128205128205,0.7857142857142859,0.1282051282051282,0.0658682634730539,0.4512820512820513
"frozenset({'Question Intent=Determine implementation approach', 'Question Complexity=High'})","frozenset({'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",0.1922222222222222,0.1922222222222222,0.05555555555555555,0.28901734104046245,1.5035584215977815,1.0,0.018606172839506177,1.1361427280939476,0.414607977991747,0.16891891891891891,0.1198288953733373,0.28901734104046245
frozenset({'Presales Category=Security & Compliance'}),"frozenset({'Question Intent=Determine implementation approach', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.24666666666666667,0.10888888888888888,0.05555555555555555,0.2252252252252252,2.0683949255377825,1.0,0.028696296296296293,1.1501550387596897,0.6856637168141593,0.18518518518518515,0.13055199838242232,0.36771465342893916
"frozenset({'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Question Complexity=High'})",0.4166666666666667,0.07222222222222222,0.05555555555555555,0.13333333333333333,1.8461538461538463,1.0,0.02546296296296296,1.0705128205128205,0.7857142857142859,0.1282051282051282,0.0658682634730539,0.4512820512820513
frozenset({'Question Intent=Determine implementation approach'}),"frozenset({'Question Complexity=High', 'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",0.24444444444444444,0.1922222222222222,0.05555555555555555,0.22727272727272727,1.1823436678928008,1.0,0.008567901234567903,1.045359477124183,0.2041176470588236,0.1457725947521866,0.043391271726897586,0.25814503415659484
frozenset({'Question Complexity=High'}),"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",0.7666666666666667,0.05555555555555555,0.05555555555555555,0.07246376811594202,1.3043478260869563,1.0,0.01296296296296296,1.0182291666666665,1.0000000000000002,0.07246376811594202,0.01790281329923273,0.536231884057971
"frozenset({'Question Intent=Request presales guidance', 'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})","frozenset({'Business Capability=Risk, compliance and identity control'})",0.06444444444444444,0.4166666666666667,0.05444444444444444,0.8448275862068965,2.0275862068965513,1.0,0.02759259259259259,3.759259259259257,0.5417131223035532,0.12760416666666666,0.7339901477832511,0.48774712643678153
"frozenset({'Question Intent=Request presales guidance', 'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),0.08222222222222222,0.2111111111111111,0.05444444444444444,0.6621621621621621,3.1365576102418204,1.0,0.037086419753086415,2.3351111111111105,0.7422048722636754,0.22790697674418603,0.5717548534449941,0.4600284495021336
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Presales Category=Security & Compliance'}),0.05555555555555555,0.24666666666666667,0.05444444444444444,0.98,3.972972972972973,1.0,0.04074074074074074,37.66666666666663,0.7923169267707082,0.21973094170403584,0.9734513274336283,0.6003603603603603
"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Intent=Request presales guidance'}),0.11888888888888889,0.40444444444444444,0.05444444444444444,0.4579439252336448,1.1322789360172536,1.0,0.006360493827160488,1.098697318007663,0.13258872275265707,0.11611374407582939,0.0898312177430603,0.2962796549245147
"frozenset({'Question Intent=Request presales guidance', 'Presales Category=Security & Compliance'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.09666666666666666,0.12111111111111111,0.05444444444444444,0.5632183908045977,4.650427080037963,1.0,0.04273703703703703,2.01219298245614,0.8689660365991414,0.33333333333333326,0.5030297746196434,0.5063798376041337
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})","frozenset({'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",0.08333333333333333,0.1922222222222222,0.05444444444444444,0.6533333333333333,3.3988439306358385,1.0,0.038425925925925926,2.3301282051282053,0.7699443413729129,0.24623115577889446,0.5708390646492435,0.46828516377649326
"frozenset({'Question Intent=Request presales guidance', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.16555555555555557,0.15555555555555556,0.05444444444444444,0.32885906040268453,2.1140939597315436,1.0,0.028691358024691353,1.2582222222222221,0.6315389005136008,0.20416666666666666,0.2052278346873896,0.33942953020134226
"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})","frozenset({'Question Intent=Request presales guidance', 'Business Capability=Risk, compliance and identity control'})",0.15555555555555556,0.16555555555555557,0.05444444444444444,0.35,2.114093959731543,1.0,0.028691358024691353,1.2837606837606836,0.6240601503759398,0.20416666666666666,0.22103861517976028,0.33942953020134226
"frozenset({'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.1922222222222222,0.08333333333333333,0.05444444444444444,0.2832369942196532,3.3988439306358385,1.0,0.038425925925925926,1.2788978494623655,0.8737332622182298,0.24623115577889446,0.21807672096689443,0.46828516377649326
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Presales Category=Security & Compliance'})",0.12111111111111111,0.09666666666666666,0.05444444444444444,0.4495412844036697,4.650427080037963,1.0,0.04273703703703703,1.6410555555555555,0.8931344977940607,0.33333333333333326,0.3906361081959443,0.5063798376041337
frozenset({'Question Intent=Request presales guidance'}),"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.40444444444444444,0.11888888888888889,0.05444444444444444,0.1346153846153846,1.1322789360172536,1.0,0.006360493827160488,1.0181728395061727,0.19616204690831537,0.11611374407582939,0.017848481909011536,0.2962796549245147
frozenset({'Presales Category=Security & Compliance'}),"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.24666666666666667,0.05555555555555555,0.05444444444444444,0.22072072072072071,3.9729729729729732,1.0,0.04074074074074074,1.211946050096339,0.9933176810547228,0.21973094170403584,0.17488076311605724,0.6003603603603603
frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),"frozenset({'Question Intent=Request presales guidance', 'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",0.2111111111111111,0.08222222222222222,0.05444444444444444,0.25789473684210523,3.1365576102418204,1.0,0.037086419753086415,1.2367218282111898,0.8634665133659096,0.22790697674418603,0.1914107302153689,0.4600284495021336
"frozenset({'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.4166666666666667,0.06444444444444444,0.05444444444444444,0.13066666666666665,2.027586206896552,1.0,0.02759259259259259,1.0761758691206544,0.8688046647230322,0.12760416666666666,0.07078384798099761,0.48774712643678153
"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Complexity=High'}),0.05333333333333334,0.7666666666666667,0.05333333333333334,1.0,1.3043478260869565,1.0,0.012444444444444445,inf,0.24647887323943665,0.06956521739130435,1.0,0.5347826086956522
"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Question Complexity=High'})","frozenset({'Business Capability=Risk, compliance and identity control'})",0.10333333333333333,0.4166666666666667,0.05333333333333334,0.5161290322580645,1.2387096774193547,1.0,0.010277777777777782,1.2055555555555553,0.21491635687732347,0.1142857142857143,0.17050691244239627,0.32206451612903225
"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Type=Architecture'}),0.16555555555555557,0.3522222222222222,0.05333333333333334,0.3221476510067114,0.9146147820379819,1.0,-0.004979012345679011,0.9556325632563256,-0.10062124198498039,0.11483253588516747,-0.0464272969021608,0.23678360468316642
"frozenset({'Question Type=Architecture', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Intent=Request presales guidance'}),0.1288888888888889,0.40444444444444444,0.05333333333333334,0.4137931034482759,1.0231148162182646,1.0,0.0012049382716049425,1.015947712418301,0.025935374149659955,0.11111111111111112,0.015697375193000605,0.2728306176582039
"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture'})","frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.17,0.4166666666666667,0.05333333333333334,0.3137254901960784,0.7529411764705882,1.0,-0.01750000000000001,0.8499999999999999,-0.283324338909876,0.1,-0.17647058823529418,0.22086274509803921
"frozenset({'Question Intent=Request presales guidance', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Type=Architecture', 'Question Complexity=High'})",0.16555555555555557,0.22444444444444445,0.05333333333333334,0.3221476510067114,1.4353113163665359,1.0,0.016175308641975313,1.144136413641364,0.3634598313359965,0.15841584158415842,0.12597834657025825,0.2798857066914745
"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High'})","frozenset({'Question Type=Architecture', 'Business Capability=Risk, compliance and identity control'})",0.3,0.1288888888888889,0.05333333333333334,0.17777777777777778,1.3793103448275863,1.0,0.014666666666666675,1.0594594594594595,0.39285714285714307,0.14201183431952666,0.056122448979591844,0.29578544061302686
"frozenset({'Question Type=Architecture', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High'})",0.1288888888888889,0.3,0.05333333333333334,0.4137931034482759,1.3793103448275865,1.0,0.014666666666666675,1.1941176470588235,0.31568877551020424,0.14201183431952666,0.1625615763546799,0.29578544061302686
"frozenset({'Question Type=Architecture', 'Question Complexity=High'})","frozenset({'Question Intent=Request presales guidance', 'Business Capability=Risk, compliance and identity control'})",0.22444444444444445,0.16555555555555557,0.05333333333333334,0.23762376237623764,1.435311316366536,1.0,0.016175308641975313,1.0945310245310245,0.3910577841451768,0.15841584158415842,0.08636669259469223,0.2798857066914745
"frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture'})",0.4166666666666667,0.17,0.05333333333333334,0.128,0.7529411764705882,1.0,-0.01750000000000001,0.9518348623853211,-0.36000000000000015,0.1,-0.05060240963855423,0.22086274509803921
frozenset({'Question Intent=Request presales guidance'}),"frozenset({'Question Type=Architecture', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.40444444444444444,0.1288888888888889,0.05333333333333334,0.13186813186813187,1.0231148162182646,1.0,0.0012049382716049425,1.0034317862165965,0.03793532338308471,0.11111111111111112,0.003420049338416692,0.2728306176582039
frozenset({'Question Type=Architecture'}),"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.3522222222222222,0.16555555555555557,0.05333333333333334,0.15141955835962145,0.9146147820379819,1.0,-0.004979012345679011,0.9833415943824865,-0.12596433144891775,0.11483253588516747,-0.016940609156245942,0.23678360468316642
"frozenset({'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Question Complexity=High'})",0.4166666666666667,0.10333333333333333,0.05333333333333334,0.128,1.238709677419355,1.0,0.010277777777777782,1.0282874617737003,0.33035714285714296,0.1142857142857143,0.0275092936802974,0.32206451612903225
frozenset({'Question Complexity=High'}),"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Business Capability=Risk, compliance and identity control'})",0.7666666666666667,0.05333333333333334,0.05333333333333334,0.06956521739130435,1.3043478260869565,1.0,0.012444444444444445,1.0174454828660437,1.0000000000000002,0.06956521739130435,0.017146356399265154,0.5347826086956522
"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",frozenset({'Question Complexity=High'}),0.052222222222222225,0.7666666666666667,0.052222222222222225,1.0,1.3043478260869565,1.0,0.01218518518518518,inf,0.2461899179366939,0.0681159420289855,1.0,0.5340579710144927
"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Question Complexity=High'})",frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),0.07222222222222222,0.2111111111111111,0.052222222222222225,0.7230769230769232,3.4251012145748994,1.0,0.03697530864197531,2.8487654320987663,0.7631545419798701,0.2259615384615385,0.648970747562297,0.48522267206477737
"frozenset({'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",frozenset({'Presales Category=Security & Compliance'}),0.06888888888888889,0.24666666666666667,0.052222222222222225,0.7580645161290324,3.0732345248474284,1.0,0.03522962962962963,3.113777777777779,0.7245214035444066,0.19831223628691982,0.6788467028261491,0.484888113920372
"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",frozenset({'Question Intent=Determine implementation approach'}),0.15555555555555556,0.24444444444444444,0.052222222222222225,0.33571428571428574,1.3733766233766236,1.0,0.014197530864197533,1.1373954599761051,0.3219484882418813,0.1501597444089457,0.12079831932773115,0.2746753246753247
"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",0.07222222222222222,0.20222222222222222,0.052222222222222225,0.7230769230769232,3.5756551141166533,1.0,0.03761728395061729,2.8808641975308653,0.7764046375334438,0.23500000000000001,0.6528819370044998,0.4906593406593407
"frozenset({'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})","frozenset({'Presales Category=Security & Compliance', 'Question Complexity=High'})",0.07333333333333333,0.24666666666666667,0.052222222222222225,0.7121212121212122,2.886977886977887,1.0,0.034133333333333335,2.6168421052631583,0.7053421092912904,0.1950207468879668,0.6178600160901047,0.46191646191646196
"frozenset({'Question Intent=Determine implementation approach', 'Question Complexity=High'})","frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.1922222222222222,0.15555555555555556,0.052222222222222225,0.2716763005780347,1.7464905037159375,1.0,0.022320987654320994,1.159435626102293,0.5291345956861483,0.17669172932330832,0.13751140857925162,0.30369529314616023
"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})","frozenset({'Question Intent=Determine implementation approach', 'Question Complexity=High'})",0.15555555555555556,0.1922222222222222,0.052222222222222225,0.33571428571428574,1.7464905037159375,1.0,0.022320987654320994,1.2160095579450418,0.5061590145576709,0.17669172932330832,0.17763804283749268,0.30369529314616023
"frozenset({'Presales Category=Security & Compliance', 'Question Complexity=High'})","frozenset({'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.24666666666666667,0.07333333333333333,0.052222222222222225,0.21171171171171171,2.886977886977887,1.0,0.034133333333333335,1.1755428571428572,0.8676332140839768,0.1950207468879668,0.14932918530040834,0.46191646191646196
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})","frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance'})",0.20222222222222222,0.07222222222222222,0.052222222222222225,0.25824175824175827,3.5756551141166533,1.0,0.03761728395061729,1.2507818930041152,0.9029218277721803,0.23500000000000001,0.20050009870369154,0.4906593406593407
frozenset({'Question Intent=Determine implementation approach'}),"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",0.24444444444444444,0.15555555555555556,0.052222222222222225,0.21363636363636365,1.3733766233766234,1.0,0.014197530864197533,1.073859987154785,0.3598247809762203,0.1501597444089457,0.06877990430622011,0.2746753246753247
frozenset({'Presales Category=Security & Compliance'}),"frozenset({'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",0.24666666666666667,0.06888888888888889,0.052222222222222225,0.21171171171171171,3.073234524847428,1.0,0.03522962962962963,1.1811809523809524,0.8954999058557711,0.19831223628691982,0.15338966651615818,0.484888113920372
frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Question Complexity=High'})",0.2111111111111111,0.07222222222222222,0.052222222222222225,0.2473684210526316,3.4251012145748994,1.0,0.03697530864197531,1.2327117327117327,0.8975127359904107,0.2259615384615385,0.18878033406870473,0.48522267206477737
frozenset({'Question Complexity=High'}),"frozenset({'Question Intent=Determine implementation approach', 'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.7666666666666667,0.052222222222222225,0.052222222222222225,0.06811594202898551,1.3043478260869565,1.0,0.01218518518518518,1.0170554691550027,0.9999999999999999,0.0681159420289855,0.016769458178296545,0.5340579710144927
